time_s,temperature_C,pwm,heat_cool,safety,heat_pwm_firmware,cool_pwm_firmware,limit_C
52.64,23.09,0,0,OK,0,0,60.00
53.14,23.08,0,0,OK,0,0,60.00
53.65,23.08,0,0,OK,0,0,60.00
54.16,23.07,0,0,OK,0,0,60.00
54.66,23.07,0,0,OK,0,0,60.00
55.17,23.06,0,0,OK,0,0,60.00
55.67,23.06,0,0,OK,0,0,60.00
56.18,23.05,0,0,OK,0,0,60.00
56.68,23.05,0,0,OK,0,0,60.00
57.19,23.04,0,0,OK,0,0,60.00
57.70,23.04,0,0,OK,0,0,60.00
58.20,23.03,0,0,OK,0,0,60.00
58.71,23.03,0,0,OK,0,0,60.00
59.21,23.02,0,0,OK,0,0,60.00
59.72,23.02,0,0,OK,0,0,60.00
60.22,23.01,0,0,OK,0,0,60.00
60.73,23.01,0,0,OK,0,0,60.00
61.24,23.00,0,0,OK,0,0,60.00
61.74,23.00,0,0,OK,0,0,60.00
62.25,22.99,0,0,OK,0,0,60.00
62.75,22.99,0,0,OK,0,0,60.00
63.26,22.98,0,0,OK,0,0,60.00
63.77,22.98,0,0,OK,0,0,60.00
64.27,22.97,0,0,OK,0,0,60.00
64.78,22.97,0,0,OK,0,0,60.00
65.28,22.96,0,0,OK,0,0,60.00
65.79,22.96,0,0,OK,0,0,60.00
66.29,22.95,0,0,OK,0,0,60.00
66.80,22.95,0,0,OK,0,0,60.00
67.31,22.94,0,0,OK,0,0,60.00
67.81,22.94,0,0,OK,0,0,60.00
68.32,22.93,0,0,OK,0,0,60.00
68.82,22.93,0,0,OK,0,0,60.00
69.33,22.92,0,0,OK,0,0,60.00
69.83,22.92,0,0,OK,0,0,60.00
70.34,22.91,0,0,OK,0,0,60.00
70.85,22.91,0,0,OK,0,0,60.00
71.35,22.90,0,0,OK,0,0,60.00
71.86,22.90,0,0,OK,0,0,60.00
72.36,22.89,0,0,OK,0,0,60.00
72.87,22.89,0,0,OK,0,0,60.00
73.37,22.88,0,0,OK,0,0,60.00
73.88,22.88,0,0,OK,0,0,60.00
74.39,22.87,0,0,OK,0,0,60.00
74.89,22.87,0,0,OK,0,0,60.00
75.40,22.86,0,0,OK,0,0,60.00
75.90,22.86,0,0,OK,0,0,60.00
76.41,22.85,0,0,OK,0,0,60.00
76.91,22.85,0,0,OK,0,0,60.00
77.42,22.85,0,0,OK,0,0,60.00
77.93,22.84,0,0,OK,0,0,60.00
78.43,22.84,0,0,OK,0,0,60.00
78.94,22.83,0,0,OK,0,0,60.00
79.44,22.83,0,0,OK,0,0,60.00
79.95,22.82,0,0,OK,0,0,60.00
80.46,22.82,0,0,OK,0,0,60.00
80.96,22.82,0,0,OK,0,0,60.00
81.47,22.81,0,0,OK,0,0,60.00
81.97,22.81,0,0,OK,0,0,60.00
82.48,22.81,0,0,OK,0,0,60.00
82.98,22.80,0,0,OK,0,0,60.00
83.49,22.80,0,0,OK,0,0,60.00
84.00,22.79,0,0,OK,0,0,60.00
84.50,22.79,0,0,OK,0,0,60.00
85.01,22.78,0,0,OK,0,0,60.00
85.51,22.78,0,0,OK,0,0,60.00
86.02,22.78,0,0,OK,0,0,60.00
86.52,22.77,0,0,OK,0,0,60.00
87.03,22.77,0,0,OK,0,0,60.00
87.54,22.76,0,0,OK,0,0,60.00
88.04,22.76,0,0,OK,0,0,60.00
88.55,22.76,0,0,OK,0,0,60.00
89.05,22.75,0,0,OK,0,0,60.00
89.56,22.75,0,0,OK,0,0,60.00
90.07,22.75,0,0,OK,0,0,60.00
90.57,22.74,0,0,OK,0,0,60.00
91.08,22.74,0,0,OK,0,0,60.00
91.58,22.74,0,0,OK,0,0,60.00
92.09,22.73,0,0,OK,0,0,60.00
92.59,22.73,0,0,OK,0,0,60.00
93.10,22.73,0,0,OK,0,0,60.00
93.61,22.72,0,0,OK,0,0,60.00
94.11,22.72,0,0,OK,0,0,60.00
94.62,22.72,0,0,OK,0,0,60.00
95.12,22.71,0,0,OK,0,0,60.00
95.63,22.71,0,0,OK,0,0,60.00
96.14,22.71,0,0,OK,0,0,60.00
96.64,22.70,0,0,OK,0,0,60.00
97.15,22.70,0,0,OK,0,0,60.00
97.65,22.70,0,0,OK,0,0,60.00
98.16,22.69,0,0,OK,0,0,60.00
98.66,22.69,0,0,OK,0,0,60.00
99.17,22.69,0,0,OK,0,0,60.00
99.68,22.68,0,0,OK,0,0,60.00
100.18,22.68,0,0,OK,0,0,60.00
100.69,22.68,0,0,OK,0,0,60.00
101.19,22.68,0,0,OK,0,0,60.00
101.70,22.67,0,0,OK,0,0,60.00
102.21,22.67,0,0,OK,0,0,60.00
102.72,22.67,0,0,OK,0,0,60.00
103.22,22.67,0,0,OK,0,0,60.00
103.73,22.66,0,0,OK,0,0,60.00
104.24,22.66,0,0,OK,0,0,60.00
104.74,22.65,0,0,OK,0,0,60.00
105.25,22.65,0,0,OK,0,0,60.00
105.76,22.65,0,0,OK,0,0,60.00
106.26,22.65,0,0,OK,0,0,60.00
106.77,22.64,0,0,OK,0,0,60.00
107.28,22.64,0,0,OK,0,0,60.00
107.79,22.64,0,0,OK,0,0,60.00
108.29,22.64,0,0,OK,0,0,60.00
108.80,22.63,0,0,OK,0,0,60.00
109.30,22.63,0,0,OK,0,0,60.00
109.81,22.63,0,0,OK,0,0,60.00
110.32,22.62,0,0,OK,0,0,60.00
110.82,22.62,0,0,OK,0,0,60.00
111.33,22.62,0,0,OK,0,0,60.00
111.84,22.62,0,0,OK,0,0,60.00
112.35,22.61,0,0,OK,0,0,60.00
112.85,22.61,0,0,OK,0,0,60.00
113.36,22.61,0,0,OK,0,0,60.00
113.87,22.61,0,0,OK,0,0,60.00
114.37,22.61,0,0,OK,0,0,60.00
114.88,22.60,0,0,OK,0,0,60.00
115.39,22.60,0,0,OK,0,0,60.00
115.89,22.60,0,0,OK,0,0,60.00
116.40,22.60,0,0,OK,0,0,60.00
116.91,22.60,0,0,OK,0,0,60.00
117.41,22.60,0,0,OK,0,0,60.00
117.92,22.59,0,0,OK,0,0,60.00
118.43,22.59,0,0,OK,0,0,60.00
118.93,22.59,0,0,OK,0,0,60.00
119.44,22.59,0,0,OK,0,0,60.00
119.95,22.58,0,0,OK,0,0,60.00
120.46,22.58,0,0,OK,0,0,60.00
120.96,22.58,0,0,OK,0,0,60.00
121.47,22.58,0,0,OK,0,0,60.00
121.98,22.58,0,0,OK,0,0,60.00
122.48,22.57,0,0,OK,0,0,60.00
122.99,22.57,0,0,OK,0,0,60.00
123.50,22.57,0,0,OK,0,0,60.00
124.00,22.57,0,0,OK,0,0,60.00
124.51,22.57,0,0,OK,0,0,60.00
125.02,22.56,0,0,OK,0,0,60.00
125.52,22.56,0,0,OK,0,0,60.00
126.03,22.56,0,0,OK,0,0,60.00
126.54,22.56,0,0,OK,0,0,60.00
127.04,22.56,0,0,OK,0,0,60.00
127.55,22.55,0,0,OK,0,0,60.00
128.06,22.55,0,0,OK,0,0,60.00
128.57,22.55,0,0,OK,0,0,60.00
129.07,22.55,0,0,OK,0,0,60.00
129.58,22.55,0,0,OK,0,0,60.00
130.09,22.55,0,0,OK,0,0,60.00
130.59,22.55,0,0,OK,0,0,60.00
131.10,22.54,0,0,OK,0,0,60.00
131.61,22.54,0,0,OK,0,0,60.00
132.11,22.54,0,0,OK,0,0,60.00
132.62,22.54,0,0,OK,0,0,60.00
133.13,22.54,0,0,OK,0,0,60.00
133.63,22.54,0,0,OK,0,0,60.00
134.14,22.53,0,0,OK,0,0,60.00
134.65,22.53,0,0,OK,0,0,60.00
135.15,22.53,0,0,OK,0,0,60.00
135.66,22.53,0,0,OK,0,0,60.00
136.17,22.53,0,0,OK,0,0,60.00
136.67,22.53,0,0,OK,0,0,60.00
137.18,22.53,0,0,OK,0,0,60.00
137.69,22.52,0,0,OK,0,0,60.00
138.19,22.52,0,0,OK,0,0,60.00
138.70,22.52,0,0,OK,0,0,60.00
139.21,22.52,0,0,OK,0,0,60.00
139.72,22.52,0,0,OK,0,0,60.00
140.22,22.52,0,0,OK,0,0,60.00
140.73,22.52,0,0,OK,0,0,60.00
141.24,22.52,0,0,OK,0,0,60.00
141.74,22.51,0,0,OK,0,0,60.00
142.25,22.51,0,0,OK,0,0,60.00
142.76,22.51,0,0,OK,0,0,60.00
143.26,22.51,0,0,OK,0,0,60.00
143.77,22.51,0,0,OK,0,0,60.00
144.28,22.51,0,0,OK,0,0,60.00
144.78,22.51,0,0,OK,0,0,60.00
145.29,22.51,0,0,OK,0,0,60.00
145.80,22.50,0,0,OK,0,0,60.00
146.30,22.50,0,0,OK,0,0,60.00
146.81,22.50,0,0,OK,0,0,60.00
147.32,22.50,0,0,OK,0,0,60.00
147.82,22.50,0,0,OK,0,0,60.00
148.33,22.50,0,0,OK,0,0,60.00
148.84,22.50,0,0,OK,0,0,60.00
149.35,22.50,0,0,OK,0,0,60.00
149.85,22.50,0,0,OK,0,0,60.00
150.36,22.49,0,0,OK,0,0,60.00
150.87,22.49,0,0,OK,0,0,60.00
151.37,22.49,0,0,OK,0,0,60.00
151.88,22.49,0,0,OK,0,0,60.00
152.39,22.49,0,0,OK,0,0,60.00
152.89,22.49,0,0,OK,0,0,60.00
153.40,22.49,0,0,OK,0,0,60.00
153.91,22.49,0,0,OK,0,0,60.00
154.41,22.48,0,0,OK,0,0,60.00
154.92,22.48,0,0,OK,0,0,60.00
155.43,22.48,0,0,OK,0,0,60.00
155.93,22.48,0,0,OK,0,0,60.00
156.44,22.48,0,0,OK,0,0,60.00
156.95,22.48,0,0,OK,0,0,60.00
157.45,22.48,0,0,OK,0,0,60.00
157.96,22.48,0,0,OK,0,0,60.00
158.47,22.48,0,0,OK,0,0,60.00
158.97,22.47,0,0,OK,0,0,60.00
159.48,22.47,0,0,OK,0,0,60.00
159.99,22.47,0,0,OK,0,0,60.00
160.50,22.47,0,0,OK,0,0,60.00
161.00,22.47,0,0,OK,0,0,60.00
161.51,22.47,0,0,OK,0,0,60.00
162.02,22.47,0,0,OK,0,0,60.00
162.52,22.47,0,0,OK,0,0,60.00
163.03,22.47,0,0,OK,0,0,60.00
163.54,22.47,0,0,OK,0,0,60.00
164.04,22.47,0,0,OK,0,0,60.00
164.55,22.47,0,0,OK,0,0,60.00
165.06,22.46,0,0,OK,0,0,60.00
165.56,22.46,0,0,OK,0,0,60.00
166.07,22.46,0,0,OK,0,0,60.00
166.58,22.46,0,0,OK,0,0,60.00
167.08,22.46,0,0,OK,0,0,60.00
167.59,22.46,0,0,OK,0,0,60.00
168.10,22.46,0,0,OK,0,0,60.00
168.60,22.46,0,0,OK,0,0,60.00
169.11,22.46,0,0,OK,0,0,60.00
169.62,22.46,0,0,OK,0,0,60.00
170.12,22.46,0,0,OK,0,0,60.00
170.63,22.45,0,0,OK,0,0,60.00
171.14,22.45,0,0,OK,0,0,60.00
171.64,22.45,0,0,OK,0,0,60.00
172.15,22.45,0,0,OK,0,0,60.00
172.66,22.45,0,0,OK,0,0,60.00
173.16,22.45,0,0,OK,0,0,60.00
173.67,22.45,0,0,OK,0,0,60.00
174.18,22.45,0,0,OK,0,0,60.00
174.69,22.45,0,0,OK,0,0,60.00
175.19,22.45,0,0,OK,0,0,60.00
175.70,22.45,0,0,OK,0,0,60.00
176.21,22.45,0,0,OK,0,0,60.00
176.71,22.45,0,0,OK,0,0,60.00
177.22,22.44,0,0,OK,0,0,60.00
177.73,22.44,0,0,OK,0,0,60.00
178.23,22.44,0,0,OK,0,0,60.00
178.74,22.44,0,0,OK,0,0,60.00
179.25,22.44,0,0,OK,0,0,60.00
179.75,22.44,0,0,OK,0,0,60.00
180.26,22.44,0,0,OK,0,0,60.00
180.77,22.44,0,0,OK,0,0,60.00
181.27,22.44,0,0,OK,0,0,60.00
181.78,22.44,0,0,OK,0,0,60.00
182.29,22.44,0,0,OK,0,0,60.00
182.80,22.44,0,0,OK,0,0,60.00
183.30,22.44,0,0,OK,0,0,60.00
183.81,22.44,0,0,OK,0,0,60.00
184.32,22.43,0,0,OK,0,0,60.00
184.82,22.43,0,0,OK,0,0,60.00
185.33,22.43,0,0,OK,0,0,60.00
185.84,22.43,0,0,OK,0,0,60.00
186.34,22.43,0,0,OK,0,0,60.00
186.85,22.43,0,0,OK,0,0,60.00
187.36,22.43,0,0,OK,0,0,60.00
187.86,22.43,0,0,OK,0,0,60.00
188.37,22.42,0,0,OK,0,0,60.00
188.88,22.43,0,0,OK,0,0,60.00
189.38,22.42,0,0,OK,0,0,60.00
189.89,22.42,0,0,OK,0,0,60.00
190.40,22.42,0,0,OK,0,0,60.00
190.90,22.42,0,0,OK,0,0,60.00
191.41,22.42,0,0,OK,0,0,60.00
191.92,22.42,0,0,OK,0,0,60.00
192.42,22.42,0,0,OK,0,0,60.00
192.93,22.42,0,0,OK,0,0,60.00
193.44,22.42,0,0,OK,0,0,60.00
193.94,22.42,0,0,OK,0,0,60.00
194.45,22.42,0,0,OK,0,0,60.00
194.96,22.41,0,0,OK,0,0,60.00
195.47,22.41,0,0,OK,0,0,60.00
195.97,22.41,0,0,OK,0,0,60.00
196.48,22.41,0,0,OK,0,0,60.00
196.99,22.41,0,0,OK,0,0,60.00
197.49,22.41,0,0,OK,0,0,60.00
198.00,22.41,0,0,OK,0,0,60.00
198.51,22.41,0,0,OK,0,0,60.00
199.01,22.41,0,0,OK,0,0,60.00
199.52,22.41,0,0,OK,0,0,60.00
200.03,22.41,0,0,OK,0,0,60.00
200.53,22.41,0,0,OK,0,0,60.00
201.04,22.41,0,0,OK,0,0,60.00
201.55,22.41,0,0,OK,0,0,60.00
202.05,22.41,0,0,OK,0,0,60.00
202.56,22.40,0,0,OK,0,0,60.00
203.07,22.40,0,0,OK,0,0,60.00
203.58,22.40,0,0,OK,0,0,60.00
204.08,22.40,0,0,OK,0,0,60.00
204.59,22.40,0,0,OK,0,0,60.00
205.09,22.40,0,0,OK,0,0,60.00
205.60,22.40,0,0,OK,0,0,60.00
206.11,22.40,0,0,OK,0,0,60.00
206.62,22.40,0,0,OK,0,0,60.00
207.12,22.40,0,0,OK,0,0,60.00
207.63,22.40,0,0,OK,0,0,60.00
208.14,22.40,0,0,OK,0,0,60.00
208.64,22.40,0,0,OK,0,0,60.00
209.15,22.40,0,0,OK,0,0,60.00
209.66,22.40,0,0,OK,0,0,60.00
210.16,22.40,0,0,OK,0,0,60.00
210.67,22.40,0,0,OK,0,0,60.00
211.18,22.40,0,0,OK,0,0,60.00
211.68,22.40,0,0,OK,0,0,60.00
212.19,22.40,0,0,OK,0,0,60.00
212.70,22.40,0,0,OK,0,0,60.00
213.20,22.40,0,0,OK,0,0,60.00
213.71,22.40,0,0,OK,0,0,60.00
214.22,22.39,0,0,OK,0,0,60.00
214.72,22.40,0,0,OK,0,0,60.00
215.23,22.40,0,0,OK,0,0,60.00
215.74,22.39,0,0,OK,0,0,60.00
216.25,22.39,0,0,OK,0,0,60.00
216.75,22.39,0,0,OK,0,0,60.00
217.26,22.39,0,0,OK,0,0,60.00
217.77,22.39,0,0,OK,0,0,60.00
218.27,22.39,0,0,OK,0,0,60.00
218.78,22.39,0,0,OK,0,0,60.00
219.29,22.39,0,0,OK,0,0,60.00
219.79,22.39,0,0,OK,0,0,60.00
220.30,22.39,0,0,OK,0,0,60.00
220.81,22.39,0,0,OK,0,0,60.00
221.31,22.39,0,0,OK,0,0,60.00
221.82,22.39,0,0,OK,0,0,60.00
222.33,22.39,0,0,OK,0,0,60.00
222.83,22.39,0,0,OK,0,0,60.00
223.34,22.39,0,0,OK,0,0,60.00
223.85,22.39,0,0,OK,0,0,60.00
224.35,22.39,0,0,OK,0,0,60.00
224.86,22.39,0,0,OK,0,0,60.00
225.37,22.39,0,0,OK,0,0,60.00
225.87,22.39,0,0,OK,0,0,60.00
226.38,22.39,0,0,OK,0,0,60.00
226.89,22.39,0,0,OK,0,0,60.00
227.40,22.39,0,0,OK,0,0,60.00
227.90,22.39,0,0,OK,0,0,60.00
228.41,22.39,0,0,OK,0,0,60.00
228.92,22.39,0,0,OK,0,0,60.00
229.42,22.39,0,0,OK,0,0,60.00
229.93,22.39,0,0,OK,0,0,60.00
230.44,22.39,0,0,OK,0,0,60.00
230.94,22.39,0,0,OK,0,0,60.00
231.45,22.39,0,0,OK,0,0,60.00
231.96,22.39,0,0,OK,0,0,60.00
232.46,22.39,0,0,OK,0,0,60.00
232.97,22.39,0,0,OK,0,0,60.00
233.48,22.39,0,0,OK,0,0,60.00
233.98,22.38,0,0,OK,0,0,60.00
234.49,22.39,0,0,OK,0,0,60.00
235.00,22.38,0,0,OK,0,0,60.00
235.50,22.38,0,0,OK,0,0,60.00
236.01,22.39,0,0,OK,0,0,60.00
236.52,22.39,0,0,OK,0,0,60.00
237.02,22.38,0,0,OK,0,0,60.00
237.53,22.39,0,0,OK,0,0,60.00
238.04,22.38,0,0,OK,0,0,60.00
238.54,22.38,0,0,OK,0,0,60.00
239.05,22.38,0,0,OK,0,0,60.00
239.56,22.38,0,0,OK,0,0,60.00
240.07,22.38,0,0,OK,0,0,60.00
240.57,22.38,0,0,OK,0,0,60.00
241.08,22.38,0,0,OK,0,0,60.00
241.59,22.38,0,0,OK,0,0,60.00
242.09,22.38,0,0,OK,0,0,60.00
242.60,22.38,0,0,OK,0,0,60.00
243.11,22.38,0,0,OK,0,0,60.00
243.61,22.38,0,0,OK,0,0,60.00
244.12,22.38,0,0,OK,0,0,60.00
244.63,22.38,0,0,OK,0,0,60.00
245.13,22.38,0,0,OK,0,0,60.00
245.64,22.38,0,0,OK,0,0,60.00
246.15,22.38,0,0,OK,0,0,60.00
246.65,22.38,0,0,OK,0,0,60.00
247.16,22.38,0,0,OK,0,0,60.00
247.67,22.38,0,0,OK,0,0,60.00
248.17,22.38,0,0,OK,0,0,60.00
248.68,22.38,0,0,OK,0,0,60.00
249.19,22.38,0,0,OK,0,0,60.00
249.70,22.38,0,0,OK,0,0,60.00
250.20,22.38,0,0,OK,0,0,60.00
250.71,22.38,0,0,OK,0,0,60.00
251.22,22.38,0,0,OK,0,0,60.00
251.72,22.38,0,0,OK,0,0,60.00
252.23,22.38,0,0,OK,0,0,60.00
252.74,22.38,0,0,OK,0,0,60.00
253.24,22.37,0,0,OK,0,0,60.00
253.75,22.37,0,0,OK,0,0,60.00
254.26,22.37,0,0,OK,0,0,60.00
254.76,22.37,0,0,OK,0,0,60.00
255.27,22.37,0,0,OK,0,0,60.00
255.78,22.37,0,0,OK,0,0,60.00
256.28,22.37,0,0,OK,0,0,60.00
256.79,22.37,0,0,OK,0,0,60.00
257.30,22.37,0,0,OK,0,0,60.00
257.80,22.37,0,0,OK,0,0,60.00
258.31,22.37,0,0,OK,0,0,60.00
258.82,22.37,0,0,OK,0,0,60.00
259.32,22.37,0,0,OK,0,0,60.00
259.83,22.37,0,0,OK,0,0,60.00
260.34,22.37,0,0,OK,0,0,60.00
260.85,22.37,0,0,OK,0,0,60.00
261.35,22.37,0,0,OK,0,0,60.00
261.86,22.37,0,0,OK,0,0,60.00
262.36,22.37,0,0,OK,0,0,60.00
262.87,22.37,0,0,OK,0,0,60.00
263.38,22.37,0,0,OK,0,0,60.00
263.89,22.37,0,0,OK,0,0,60.00
264.39,22.36,0,0,OK,0,0,60.00
264.90,22.36,0,0,OK,0,0,60.00
265.41,22.36,0,0,OK,0,0,60.00
265.91,22.36,0,0,OK,0,0,60.00
266.42,22.36,0,0,OK,0,0,60.00
266.93,22.36,0,0,OK,0,0,60.00
267.43,22.36,0,0,OK,0,0,60.00
267.94,22.36,0,0,OK,0,0,60.00
268.45,22.36,0,0,OK,0,0,60.00
268.95,22.36,0,0,OK,0,0,60.00
269.46,22.36,0,0,OK,0,0,60.00
269.97,22.36,0,0,OK,0,0,60.00
270.47,22.36,0,0,OK,0,0,60.00
270.98,22.36,0,0,OK,0,0,60.00
271.49,22.36,0,0,OK,0,0,60.00
271.99,22.36,0,0,OK,0,0,60.00
272.50,22.36,0,0,OK,0,0,60.00
273.01,22.36,0,0,OK,0,0,60.00
273.52,22.36,0,0,OK,0,0,60.00
274.02,22.36,0,0,OK,0,0,60.00
274.53,22.36,0,0,OK,0,0,60.00
275.04,22.36,0,0,OK,0,0,60.00
275.54,22.36,0,0,OK,0,0,60.00
276.05,22.35,0,0,OK,0,0,60.00
276.56,22.35,0,0,OK,0,0,60.00
277.06,22.35,0,0,OK,0,0,60.00
277.57,22.35,0,0,OK,0,0,60.00
278.08,22.35,0,0,OK,0,0,60.00
278.58,22.35,0,0,OK,0,0,60.00
279.09,22.35,0,0,OK,0,0,60.00
279.60,22.35,0,0,OK,0,0,60.00
280.10,22.35,0,0,OK,0,0,60.00
280.61,22.35,0,0,OK,0,0,60.00
281.12,22.35,0,0,OK,0,0,60.00
281.62,22.35,0,0,OK,0,0,60.00
282.13,22.35,0,0,OK,0,0,60.00
282.64,22.35,0,0,OK,0,0,60.00
283.14,22.35,0,0,OK,0,0,60.00
283.65,22.35,0,0,OK,0,0,60.00
284.16,22.35,0,0,OK,0,0,60.00
284.67,22.35,0,0,OK,0,0,60.00
285.17,22.35,0,0,OK,0,0,60.00
285.68,22.35,0,0,OK,0,0,60.00
286.19,22.35,0,0,OK,0,0,60.00
286.69,22.35,0,0,OK,0,0,60.00
287.20,22.35,0,0,OK,0,0,60.00
287.71,22.35,0,0,OK,0,0,60.00
288.21,22.34,10,0,OK,0,10,60.00
288.72,22.34,10,0,OK,0,10,60.00
289.23,22.33,10,0,OK,0,10,60.00
289.74,22.31,10,0,OK,0,10,60.00
290.25,22.30,10,0,OK,0,10,60.00
290.76,22.28,10,0,OK,0,10,60.00
291.27,22.27,10,0,OK,0,10,60.00
291.78,22.25,10,0,OK,0,10,60.00
292.29,22.24,10,0,OK,0,10,60.00
292.79,22.22,10,0,OK,0,10,60.00
293.30,22.21,10,0,OK,0,10,60.00
293.81,22.21,10,0,OK,0,10,60.00
294.32,22.19,10,0,OK,0,10,60.00
294.83,22.18,10,0,OK,0,10,60.00
295.34,22.17,10,0,OK,0,10,60.00
295.85,22.15,10,0,OK,0,10,60.00
296.36,22.15,10,0,OK,0,10,60.00
296.86,22.14,10,0,OK,0,10,60.00
297.37,22.13,10,0,OK,0,10,60.00
297.88,22.12,10,0,OK,0,10,60.00
298.39,22.11,10,0,OK,0,10,60.00
298.90,22.10,10,0,OK,0,10,60.00
299.41,22.09,10,0,OK,0,10,60.00
299.92,22.08,10,0,OK,0,10,60.00
300.43,22.07,10,0,OK,0,10,60.00
300.94,22.06,10,0,OK,0,10,60.00
301.45,22.06,10,0,OK,0,10,60.00
301.95,22.04,10,0,OK,0,10,60.00
302.46,22.04,10,0,OK,0,10,60.00
302.97,22.03,10,0,OK,0,10,60.00
303.48,22.02,10,0,OK,0,10,60.00
303.99,22.01,10,0,OK,0,10,60.00
304.50,22.01,10,0,OK,0,10,60.00
305.01,22.00,0,0,OK,0,0,60.00
305.52,22.00,0,0,OK,0,0,60.00
306.02,22.00,0,0,OK,0,0,60.00
