time_s,temperature_C,pwm,heat_cool,safety,heat_pwm_firmware,cool_pwm_firmware,limit_C
67.64,23.06,0,1,SHUTDOWN,0,0,20.00
68.16,23.06,0,1,SHUTDOWN,0,0,20.00
68.67,23.06,0,1,SHUTDOWN,0,0,20.00
69.18,23.06,0,1,SHUTDOWN,0,0,20.00
69.69,23.06,0,1,SHUTDOWN,0,0,20.00
70.21,23.06,0,1,SHUTDOWN,0,0,20.00
70.72,23.06,0,1,SHUTDOWN,0,0,20.00
71.23,23.06,0,1,SHUTDOWN,0,0,20.00
71.74,23.06,0,1,SHUTDOWN,0,0,20.00
72.25,23.06,0,1,SHUTDOWN,0,0,20.00
72.77,23.06,0,1,SHUTDOWN,0,0,20.00
73.28,23.06,0,1,SHUTDOWN,0,0,20.00
73.79,23.06,0,1,SHUTDOWN,0,0,20.00
74.30,23.06,0,1,SHUTDOWN,0,0,20.00
74.81,23.06,0,1,SHUTDOWN,0,0,20.00
75.33,23.06,0,1,SHUTDOWN,0,0,20.00
75.84,23.06,0,1,SHUTDOWN,0,0,20.00
76.35,23.06,0,1,SHUTDOWN,0,0,20.00
76.86,23.06,0,1,SHUTDOWN,0,0,20.00
77.38,23.06,0,1,SHUTDOWN,0,0,20.00
77.89,23.06,0,1,SHUTDOWN,0,0,20.00
78.40,23.06,0,1,SHUTDOWN,0,0,20.00
78.91,23.06,0,1,SHUTDOWN,0,0,20.00
79.42,23.06,0,1,SHUTDOWN,0,0,20.00
79.94,23.06,0,1,SHUTDOWN,0,0,20.00
80.45,23.06,0,1,SHUTDOWN,0,0,20.00
80.96,23.06,0,1,SHUTDOWN,0,0,20.00
81.47,23.06,0,1,SHUTDOWN,0,0,20.00
81.98,23.06,0,1,SHUTDOWN,0,0,20.00
82.50,23.06,0,1,SHUTDOWN,0,0,20.00
83.01,23.06,0,1,SHUTDOWN,0,0,20.00
83.52,23.06,0,1,SHUTDOWN,0,0,20.00
84.03,23.06,0,1,SHUTDOWN,0,0,20.00
84.55,23.06,0,1,SHUTDOWN,0,0,20.00
85.06,23.06,0,1,SHUTDOWN,0,0,20.00
85.57,23.06,0,1,SHUTDOWN,0,0,20.00
86.08,23.06,0,1,SHUTDOWN,0,0,20.00
86.59,23.06,0,1,SHUTDOWN,0,0,20.00
87.11,23.06,0,1,SHUTDOWN,0,0,20.00
87.62,23.06,0,1,SHUTDOWN,0,0,20.00
88.13,23.06,0,1,SHUTDOWN,0,0,20.00
88.64,23.06,0,1,SHUTDOWN,0,0,20.00
89.15,23.06,0,1,SHUTDOWN,0,0,20.00
89.67,23.06,0,1,SHUTDOWN,0,0,20.00
90.18,23.06,0,1,SHUTDOWN,0,0,20.00
90.69,23.06,0,1,SHUTDOWN,0,0,20.00
91.20,23.06,0,1,SHUTDOWN,0,0,20.00
91.71,23.06,0,1,SHUTDOWN,0,0,20.00
92.23,23.06,0,1,SHUTDOWN,0,0,20.00
92.74,23.06,0,1,SHUTDOWN,0,0,20.00
93.25,23.06,0,1,SHUTDOWN,0,0,20.00
93.76,23.06,0,1,SHUTDOWN,0,0,20.00
94.28,23.06,0,1,SHUTDOWN,0,0,20.00
94.79,23.06,0,1,SHUTDOWN,0,0,20.00
95.30,23.06,0,1,SHUTDOWN,0,0,20.00
95.81,23.06,0,1,SHUTDOWN,0,0,20.00
96.32,23.06,0,1,SHUTDOWN,0,0,20.00
96.84,23.06,0,1,SHUTDOWN,0,0,20.00
97.35,23.06,0,1,SHUTDOWN,0,0,20.00
97.86,23.06,0,1,SHUTDOWN,0,0,20.00
98.37,23.06,0,1,SHUTDOWN,0,0,20.00
98.88,23.06,0,1,SHUTDOWN,0,0,20.00
99.40,23.06,0,1,SHUTDOWN,0,0,20.00
99.91,23.06,0,1,SHUTDOWN,0,0,20.00
100.42,23.06,0,1,SHUTDOWN,0,0,20.00
100.93,23.06,0,1,SHUTDOWN,0,0,20.00
101.45,23.06,0,1,SHUTDOWN,0,0,20.00
101.96,23.06,0,1,SHUTDOWN,0,0,20.00
102.47,23.06,0,1,SHUTDOWN,0,0,20.00
102.99,23.06,0,1,SHUTDOWN,0,0,20.00
103.50,23.06,0,1,SHUTDOWN,0,0,20.00
104.01,23.06,0,1,SHUTDOWN,0,0,20.00
104.53,23.06,0,1,SHUTDOWN,0,0,20.00
105.04,23.06,0,1,SHUTDOWN,0,0,20.00
105.55,23.06,0,1,SHUTDOWN,0,0,20.00
106.06,23.06,0,1,SHUTDOWN,0,0,20.00
106.58,23.06,0,1,SHUTDOWN,0,0,20.00
107.09,23.06,0,1,SHUTDOWN,0,0,20.00
107.60,23.06,0,1,SHUTDOWN,0,0,20.00
108.12,23.06,0,1,SHUTDOWN,0,0,20.00
108.63,23.06,0,1,SHUTDOWN,0,0,20.00
109.14,23.06,0,1,SHUTDOWN,0,0,20.00
109.66,23.06,0,1,SHUTDOWN,0,0,20.00
110.17,23.06,0,1,SHUTDOWN,0,0,20.00
110.68,23.06,0,1,SHUTDOWN,0,0,20.00
111.20,23.06,0,1,SHUTDOWN,0,0,20.00
111.71,23.06,0,1,SHUTDOWN,0,0,20.00
112.22,23.06,0,1,SHUTDOWN,0,0,20.00
112.74,23.06,0,1,SHUTDOWN,0,0,20.00
113.25,23.06,0,1,SHUTDOWN,0,0,20.00
113.76,23.06,0,1,SHUTDOWN,0,0,20.00
114.28,23.06,0,1,SHUTDOWN,0,0,20.00
114.79,23.06,0,1,SHUTDOWN,0,0,20.00
115.30,23.06,0,1,SHUTDOWN,0,0,20.00
115.81,23.06,0,1,SHUTDOWN,0,0,20.00
116.33,23.06,0,1,SHUTDOWN,0,0,20.00
116.84,23.06,0,1,SHUTDOWN,0,0,20.00
117.35,23.06,0,1,SHUTDOWN,0,0,20.00
117.87,23.06,0,1,SHUTDOWN,0,0,20.00
118.38,23.06,0,1,SHUTDOWN,0,0,20.00
118.89,23.06,0,1,SHUTDOWN,0,0,20.00
119.41,23.06,0,1,SHUTDOWN,0,0,20.00
119.92,23.06,0,1,SHUTDOWN,0,0,20.00
120.43,23.06,0,1,SHUTDOWN,0,0,20.00
120.95,23.06,0,1,SHUTDOWN,0,0,20.00
121.46,23.06,0,1,SHUTDOWN,0,0,20.00
121.97,23.06,0,1,SHUTDOWN,0,0,20.00
122.49,23.06,0,1,SHUTDOWN,0,0,20.00
123.00,23.06,0,1,SHUTDOWN,0,0,20.00
123.51,23.06,0,1,SHUTDOWN,0,0,20.00
124.02,23.06,0,1,SHUTDOWN,0,0,20.00
124.54,23.06,0,1,SHUTDOWN,0,0,20.00
125.05,23.06,0,1,SHUTDOWN,0,0,20.00
125.56,23.06,0,1,SHUTDOWN,0,0,20.00
126.08,23.06,0,1,SHUTDOWN,0,0,20.00
126.59,23.06,0,1,SHUTDOWN,0,0,20.00
127.11,23.06,0,1,SHUTDOWN,0,0,20.00
127.62,23.06,0,1,SHUTDOWN,0,0,20.00
128.13,23.06,0,1,SHUTDOWN,0,0,20.00
128.64,23.06,0,1,SHUTDOWN,0,0,20.00
129.16,23.06,0,1,SHUTDOWN,0,0,20.00
129.67,23.06,0,1,SHUTDOWN,0,0,20.00
130.18,23.06,0,1,SHUTDOWN,0,0,20.00
130.70,23.06,0,1,SHUTDOWN,0,0,20.00
131.21,23.06,0,1,SHUTDOWN,0,0,20.00
131.72,23.06,0,1,SHUTDOWN,0,0,20.00
132.24,23.06,0,1,SHUTDOWN,0,0,20.00
132.75,23.06,0,1,SHUTDOWN,0,0,20.00
133.26,23.06,0,1,SHUTDOWN,0,0,20.00
133.77,23.06,0,1,SHUTDOWN,0,0,20.00
134.29,23.06,0,1,SHUTDOWN,0,0,20.00
134.80,23.06,0,1,SHUTDOWN,0,0,20.00
135.32,23.06,0,1,SHUTDOWN,0,0,20.00
135.83,23.06,0,1,SHUTDOWN,0,0,20.00
136.34,23.06,0,1,SHUTDOWN,0,0,20.00
136.85,23.06,0,1,SHUTDOWN,0,0,20.00
137.37,23.06,0,1,SHUTDOWN,0,0,20.00
137.88,23.06,0,1,SHUTDOWN,0,0,20.00
138.39,23.06,0,1,SHUTDOWN,0,0,20.00
138.91,23.06,0,1,SHUTDOWN,0,0,20.00
139.42,23.06,0,1,SHUTDOWN,0,0,20.00
139.93,23.06,0,1,SHUTDOWN,0,0,20.00
140.45,23.06,0,1,SHUTDOWN,0,0,20.00
140.96,23.06,0,1,SHUTDOWN,0,0,20.00
141.47,23.06,0,1,SHUTDOWN,0,0,20.00
